"","clientId","shopId","gender","maritalStatus","age","numberOfDependents","education","flagResidencialPhone","areaCodeResidencialPhone","bestPaymentDay","shopRank","residenceType","monthsInResidence","flagMothersName","flagFathersName","flagResidenceTown_WorkingTown","flagResidenceState_WorkingState","monthsInTheJob","professionCode","mateIncome","flagResidencialAddress_PostalAddress","flagOtherCard","quantityBankingAccounts","flagMobilePhone","flagContactPhone","personalNetIncome","codeApplicationBooth","BAD"
"29777",37152,13,"F","S",18,0,NA,"Y",31,12,0,"C",216,"Y","Y","Y","Y",24,853,0,"Y","N",0,"N","N",290,0,1
"29778",37153,19,"M","S",18,0,NA,"Y",31,18,0,"P",216,"Y","Y","Y","Y",12,653,0,"Y","N",0,"N","N",300,0,1
"29779",37154,12,"F","C",41,0,NA,"Y",31,12,0,"P",240,"Y","Y","Y","Y",12,713,0,"Y","N",0,"N","N",1145,0,0
"29780",37155,3,"F","V",68,0,NA,"Y",31,20,0,"P",480,"Y","Y","N","Y",144,13,0,"Y","N",0,"N","N",540,0,0
"29781",37156,25,"F","O",36,0,NA,"Y",31,12,0,"A",12,"Y","Y","Y","Y",48,35,0,"Y","N",0,"N","N",1152,0,0
"29782",37157,19,"M","C",26,0,NA,"Y",31,28,0,"P",312,"Y","Y","Y","Y",60,952,0,"Y","N",0,"N","N",680,0,0
"29783",37158,24,"F","S",42,0,NA,"N",50,23,0,"P",360,"Y","Y","N","Y",60,950,0,"Y","N",0,"N","N",350,0,1
"29784",37161,22,"F","C",27,0,NA,"Y",31,23,0,"P",480,"Y","Y","Y","Y",72,132,0,"Y","N",0,"N","N",500,0,0
"29785",37163,55,"F","S",32,0,NA,"Y",31,12,0,"P",12,"Y","Y","N","Y",0,999,0,"Y","N",0,"N","N",270,0,0
"29786",37164,22,"F","S",45,0,NA,"N",50,12,0,"P",288,"Y","N","N","Y",276,703,0,"Y","N",0,"N","N",180,0,0
"29787",37165,12,"F","C",37,0,NA,"Y",31,25,0,"P",252,"Y","Y","N","Y",0,950,0,"Y","N",0,"N","N",300,0,1
"29788",37166,4,"F","S",21,0,NA,"Y",31,20,0,"P",120,"Y","Y","N","Y",36,305,0,"Y","N",0,"N","N",2940,0,0
"29789",37167,3,"M","S",24,0,NA,"N",50,8,0,"C",12,"Y","Y","Y","Y",0,999,0,"Y","N",0,"N","N",225,0,1
"29790",37168,4,"M","C",49,0,NA,"Y",31,12,0,"C",12,"Y","Y","Y","Y",12,999,0,"Y","N",0,"N","N",600,0,0
"29791",37170,19,"M","S",19,0,NA,"Y",31,8,0,"C",468,"Y","Y","N","Y",0,999,0,"Y","N",0,"N","N",500,0,1
"29792",37171,1,"F","S",21,0,NA,"N",50,25,0,"A",120,"Y","Y","N","Y",60,501,0,"Y","N",0,"N","N",300,0,0
"29793",37172,11,"F","D",39,0,NA,"Y",31,8,0,"P",120,"Y","N","N","Y",0,704,0,"Y","N",0,"N","N",1028,0,0
"29794",37173,24,"F","S",22,0,NA,"N",50,23,0,"A",24,"Y","Y","N","Y",60,131,0,"Y","N",0,"N","N",600,0,0
"29795",37174,22,"F","S",34,0,NA,"N",50,8,0,"A",24,"Y","Y","N","Y",12,950,0,"Y","N",0,"N","N",450,0,0
"29796",37175,55,"M","C",43,0,NA,"Y",31,28,0,"P",72,"Y","Y","Y","Y",24,305,0,"Y","N",0,"N","N",3200,0,0
"29797",37176,12,"F","C",39,0,NA,"Y",31,18,0,"P",456,"Y","Y","Y","Y",24,855,0,"N","N",0,"N","N",200,0,0
"29798",37178,22,"F","S",20,0,NA,"Y",31,18,0,"A",48,"Y","Y","Y","Y",0,159,0,"Y","N",0,"N","N",242,0,0
"29799",37179,20,"F","S",20,0,NA,"N",31,20,0,"P",12,"Y","Y","N","Y",12,43,0,"Y","N",0,"N","N",300,0,1
"29800",37180,19,"F","C",36,0,NA,"Y",31,12,0,"P",36,"Y","Y","Y","Y",36,40,0,"Y","N",0,"N","N",200,0,0
"29801",37182,11,"F","C",36,0,NA,"Y",31,8,0,"A",12,"Y","Y","Y","Y",12,205,0,"Y","N",0,"N","N",840,0,0
"29802",37183,3,"F","V",30,0,NA,"Y",31,12,0,"P",120,"Y","Y","N","Y",36,703,0,"Y","N",0,"N","N",180,0,0
"29803",37184,13,"F","S",33,0,NA,"Y",31,20,0,"C",60,"Y","Y","Y","Y",12,807,0,"Y","N",0,"N","N",278,0,0
"29804",37185,10,"F","C",54,0,NA,"Y",31,12,0,"P",420,"Y","Y","N","Y",0,720,578,"Y","N",0,"N","N",578,0,0
"29805",37186,19,"F","S",22,0,NA,"Y",31,8,0,"P",240,"Y","Y","Y","Y",24,999,0,"Y","N",0,"N","N",204,0,1
"29806",37187,24,"M","S",24,0,NA,"N",50,25,0,"C",276,"Y","Y","Y","Y",12,63,0,"N","N",0,"N","N",180,0,1
"29807",37189,23,"F","S",26,0,NA,"Y",31,25,0,"A",12,"Y","Y","Y","Y",48,210,0,"Y","N",0,"N","N",254,0,0
"29808",37190,13,"F","S",29,0,NA,"Y",23,8,0,"O",12,"Y","N","Y","Y",12,853,0,"Y","N",0,"N","N",360,0,0
"29809",37191,25,"F","S",36,0,NA,"Y",50,12,0,"P",144,"Y","Y","Y","Y",36,305,0,"Y","N",0,"N","N",780,0,0
"29810",37193,6,"M","S",19,0,NA,"N",5,18,0,"C",60,"Y","Y","Y","Y",12,40,0,"Y","N",0,"N","N",220,0,0
"29811",37194,17,"F","S",23,0,NA,"Y",31,8,0,"P",240,"Y","Y","Y","Y",36,992,0,"Y","N",0,"N","N",555,0,0
"29812",37196,25,"F","V",37,0,NA,"Y",31,20,0,"P",168,"Y","Y","N","Y",12,26,0,"Y","N",0,"N","N",209,0,0
"29813",37197,8,"F","S",46,0,NA,"Y",31,8,0,"P",96,"Y","Y","Y","Y",36,26,0,"Y","N",0,"N","N",200,0,0
"29814",37198,25,"F","S",44,0,NA,"Y",31,25,0,"A",48,"Y","Y","Y","Y",60,853,0,"Y","N",0,"N","N",1000,0,0
"29815",37199,55,"F","S",39,0,NA,"Y",31,8,0,"P",180,"Y","Y","Y","Y",96,801,0,"N","N",0,"N","N",350,0,0
"29816",37201,14,"F","D",39,0,NA,"Y",31,12,0,"P",300,"Y","Y","N","Y",36,131,0,"Y","N",0,"N","N",635,0,1
"29817",37202,22,"M","C",46,0,NA,"Y",31,8,0,"P",72,"Y","Y","N","Y",36,863,0,"Y","N",0,"N","N",600,0,1
"29818",37203,20,"F","C",37,0,NA,"Y",23,12,0,"A",84,"Y","Y","N","Y",0,215,0,"Y","N",0,"N","N",1000,0,0
"29819",37204,22,"F","C",36,0,NA,"Y",31,8,0,"P",180,"Y","Y","N","Y",132,35,0,"Y","N",0,"N","N",888,0,1
"29820",37205,19,"F","C",47,0,NA,"Y",31,12,0,"P",360,"Y","Y","Y","Y",156,525,0,"Y","N",0,"N","N",250,0,0
"29821",37206,55,"F","S",24,0,NA,"Y",31,8,0,"C",264,"Y","Y","N","Y",36,32,0,"Y","N",0,"N","N",670,0,0
"29822",37207,25,"F","O",53,0,NA,"N",50,12,0,"P",12,"Y","Y","N","Y",72,26,0,"Y","N",0,"N","N",250,0,0
"29823",37208,10,"F","S",20,0,NA,"Y",31,8,0,"C",84,"Y","Y","N","Y",0,950,0,"Y","N",0,"N","N",300,0,0
"29824",37209,55,"M","S",27,0,NA,"Y",50,11,0,"P",120,"Y","Y","Y","Y",0,855,0,"Y","N",0,"N","N",367,0,0
"29825",37210,23,"F","S",19,0,NA,"Y",31,8,0,"A",12,"Y","Y","Y","Y",12,653,0,"Y","N",0,"N","N",270,0,1
"29826",37211,20,"F","C",53,0,NA,"N",31,8,0,"P",480,"Y","Y","Y","Y",84,999,0,"Y","N",0,"N","N",450,0,0
"29827",37212,19,"F","C",37,0,NA,"Y",31,12,0,"P",120,"Y","Y","Y","Y",120,713,0,"Y","N",0,"N","N",1287,0,0
"29828",37213,22,"M","C",59,0,NA,"N",50,8,0,"A",12,"Y","Y","N","Y",24,703,0,"Y","N",0,"N","N",402,0,0
"29829",37214,55,"M","C",29,0,NA,"Y",31,18,0,"P",120,"Y","Y","Y","Y",36,716,0,"Y","N",0,"N","N",850,0,0
"29830",37216,25,"F","S",26,0,NA,"Y",50,8,0,"P",48,"Y","Y","N","Y",0,508,0,"Y","N",0,"N","N",458,0,1
"29831",37217,24,"F","S",21,0,NA,"Y",50,20,0,"A",24,"Y","Y","Y","Y",24,653,0,"Y","N",0,"N","N",281,0,1
"29832",37218,9,"F","S",27,0,NA,"Y",5,18,0,"P",324,"Y","Y","N","Y",60,801,0,"Y","N",0,"N","N",600,0,0
"29833",37219,55,"F","V",66,0,NA,"Y",31,9,0,"P",480,"Y","Y","N","Y",180,703,0,"Y","N",0,"N","N",1000,0,0
"29834",37220,22,"F","O",28,0,NA,"N",31,28,0,"P",252,"Y","Y","N","Y",12,30,0,"Y","N",0,"N","N",203,0,0
"29835",37221,25,"M","S",27,0,NA,"Y",50,12,0,"P",36,"Y","Y","N","Y",12,804,0,"Y","N",0,"N","N",900,0,0
"29836",37222,20,"F","S",38,0,NA,"N",50,12,0,"P",96,"Y","Y","N","Y",72,43,0,"Y","N",0,"N","N",1000,0,0
"29837",37223,22,"F","S",42,0,NA,"N",31,12,0,"P",180,"Y","Y","N","Y",240,501,0,"Y","N",0,"N","N",380,0,0
"29838",37224,6,"F","S",19,0,NA,"Y",5,18,0,"P",240,"Y","Y","Y","Y",12,264,0,"Y","N",0,"N","N",300,0,0
"29839",37225,17,"F","C",32,0,NA,"Y",31,18,0,"P",156,"Y","Y","N","Y",12,720,1800,"Y","N",0,"N","N",1800,0,0
"29840",37226,1,"F","S",54,0,NA,"Y",31,28,0,"P",144,"Y","Y","Y","Y",24,165,0,"Y","N",0,"N","N",300,0,0
"29841",37227,25,"F","C",30,0,NA,"Y",31,28,0,"P",0,"Y","Y","Y","Y",108,218,0,"Y","N",0,"N","N",260,0,0
"29842",37228,20,"F","C",52,0,NA,"Y",31,8,0,"A",240,"Y","Y","N","Y",72,13,0,"Y","N",0,"N","N",3000,0,0
"29843",37229,22,"F","C",61,0,NA,"Y",31,12,0,"P",360,"Y","N","N","Y",12,999,525,"Y","N",0,"N","N",1000,0,0
"29844",37230,23,"M","S",23,0,NA,"Y",50,20,0,"O",24,"Y","Y","N","Y",24,999,0,"Y","N",0,"N","N",413,0,1
"29845",37231,23,"F","C",34,0,NA,"Y",31,18,0,"P",192,"Y","Y","Y","Y",12,209,0,"Y","N",0,"N","N",1200,0,0
"29846",37233,7,"M","S",18,0,NA,"N",5,12,0,"P",72,"Y","Y","Y","Y",36,213,0,"Y","N",0,"N","N",180,0,0
"29847",37234,24,"F","V",55,0,NA,"Y",31,20,0,"P",324,"Y","Y","N","Y",96,703,0,"Y","N",0,"N","N",430,0,0
"29848",37236,24,"F","S",32,0,NA,"Y",31,20,0,"P",96,"Y","Y","N","Y",72,950,0,"Y","N",0,"N","N",700,0,0
"29849",37237,55,"F","S",18,0,NA,"Y",31,11,0,"P",0,"Y","Y","Y","Y",12,37,0,"Y","N",0,"N","N",444,0,0
"29850",37238,15,"M","C",41,0,NA,"Y",31,8,0,"P",228,"Y","Y","Y","Y",0,999,0,"Y","N",0,"N","N",1800,0,0
"29851",37239,1,"F","S",28,0,NA,"Y",31,25,0,"P",12,"Y","Y","N","Y",12,801,0,"Y","N",0,"N","N",658,0,0
"29852",37241,22,"M","C",25,0,NA,"Y",31,12,0,"P",84,"Y","N","N","Y",12,999,0,"Y","N",0,"N","N",540,0,1
"29853",37242,55,"F","D",56,0,NA,"Y",31,20,0,"A",0,"Y","Y","Y","Y",312,158,0,"Y","N",0,"N","N",2000,0,0
"29854",37243,55,"M","S",23,0,NA,"Y",31,12,0,"C",144,"Y","Y","Y","Y",36,24,0,"Y","N",0,"N","N",800,0,0
"29855",37244,1,"F","S",20,0,NA,"Y",31,18,0,"P",240,"Y","Y","Y","Y",12,205,0,"Y","N",0,"N","N",220,0,0
"29856",37245,24,"M","S",23,0,NA,"Y",31,18,0,"O",12,"Y","Y","N","Y",60,950,0,"Y","N",0,"N","N",700,0,0
"29857",37246,25,"F","S",42,0,NA,"Y",31,18,0,"P",96,"Y","Y","N","Y",36,950,0,"Y","N",0,"N","N",1000,0,0
"29858",37247,3,"M","S",19,0,NA,"Y",31,28,0,"P",228,"Y","Y","Y","Y",0,40,0,"Y","N",0,"N","N",219,0,0
"29859",37248,24,"F","C",51,0,NA,"Y",31,18,0,"P",276,"Y","Y","N","Y",0,13,0,"Y","N",0,"N","N",530,0,0
"29860",37249,17,"M","S",25,0,NA,"Y",31,20,0,"A",48,"Y","Y","N","Y",12,223,0,"Y","N",0,"N","N",163,0,1
"29861",37250,55,"F","C",50,0,NA,"Y",31,18,0,"P",264,"Y","Y","Y","Y",84,717,0,"Y","N",0,"N","N",1200,0,0
"29862",37251,18,"F","S",32,0,NA,"Y",23,18,0,"P",384,"Y","Y","Y","Y",132,35,0,"Y","N",0,"N","N",332,0,1
"29863",37252,25,"F","S",46,0,NA,"Y",31,20,0,"A",0,"Y","Y","N","Y",228,703,0,"Y","N",0,"N","N",415,0,1
"29864",37256,22,"M","S",19,0,NA,"N",31,8,0,"P",12,"Y","Y","Y","Y",24,79,0,"Y","N",0,"N","N",500,0,1
"29865",37258,15,"F","C",39,0,NA,"Y",31,8,0,"A",36,"Y","Y","N","Y",240,514,0,"Y","N",0,"N","N",1670,0,0
"29866",37259,16,"F","C",53,0,NA,"Y",31,12,0,"P",300,"Y","Y","N","Y",12,522,0,"Y","N",0,"N","N",710,0,1
"29867",37260,1,"F","S",18,0,NA,"N",50,25,0,"P",60,"Y","Y","Y","Y",12,24,0,"Y","N",0,"N","N",171,0,1
"29868",37261,24,"F","C",39,0,NA,"N",50,20,0,"P",120,"Y","Y","N","Y",60,950,0,"Y","N",0,"N","N",800,0,0
"29869",37262,25,"F","V",40,0,NA,"N",50,28,0,"O",144,"Y","Y","N","Y",0,703,0,"Y","N",0,"N","N",705,0,0
"29870",37263,20,"F","S",23,0,NA,"Y",31,8,0,"P",276,"Y","Y","Y","Y",12,950,0,"Y","N",0,"N","N",600,0,0
"29871",37265,12,"M","C",46,0,NA,"Y",31,12,0,"A",120,"Y","Y","N","Y",12,950,0,"Y","N",0,"N","N",1800,0,0
"29872",37266,24,"F","V",71,0,NA,"Y",31,12,0,"P",0,"Y","Y","N","Y",192,703,0,"Y","N",0,"N","N",967,0,0
"29873",37269,9,"M","D",52,0,NA,"Y",5,25,0,"P",36,"Y","Y","N","Y",12,13,0,"Y","N",0,"N","N",2235,0,0
"29874",37270,12,"M","C",48,0,NA,"Y",31,12,0,"P",216,"Y","Y","N","Y",0,702,0,"Y","N",0,"N","N",500,0,0
"29875",37271,19,"F","S",19,0,NA,"Y",31,12,0,"P",228,"Y","Y","N","Y",0,999,0,"Y","N",0,"N","N",500,0,0
"29876",37273,96,"M","C",34,0,NA,"Y",31,18,0,"P",36,"Y","Y","N","Y",72,999,0,"Y","N",0,"N","N",532,0,0
"29877",37275,22,"F","S",40,0,NA,"Y",31,12,0,"P",300,"Y","Y","N","Y",48,113,0,"Y","N",0,"N","N",600,0,0
"29878",37276,14,"F","C",47,0,NA,"Y",31,3,0,"P",84,"Y","Y","N","Y",180,205,0,"Y","N",0,"N","N",180,0,0
"29879",37277,24,"M","S",28,0,NA,"Y",31,12,0,"P",60,"Y","Y","N","Y",72,132,0,"Y","N",0,"N","N",229,0,0
"29880",37278,22,"M","C",25,0,NA,"N",50,8,0,"P",36,"Y","Y","N","Y",48,254,0,"Y","N",0,"N","N",324,0,0
"29881",37279,12,"M","S",23,0,NA,"Y",31,8,0,"C",60,"Y","Y","N","Y",0,950,0,"Y","N",0,"N","N",600,0,0
"29882",37280,18,"M","S",29,0,NA,"Y",23,20,0,"P",336,"Y","Y","N","Y",0,950,0,"Y","N",0,"N","N",0,0,1
"29883",37281,25,"M","S",27,0,NA,"Y",31,18,0,"A",24,"Y","Y","Y","Y",0,864,0,"Y","N",0,"N","N",500,0,0
"29884",37284,12,"F","S",33,0,NA,"Y",31,20,0,"P",96,"Y","Y","N","Y",0,703,0,"Y","N",0,"N","N",605,0,0
"29885",37285,21,"M","C",25,0,NA,"Y",31,25,0,"P",48,"Y","Y","N","Y",72,999,0,"Y","N",0,"N","N",384,0,1
"29886",37286,22,"F","S",23,0,NA,"Y",50,8,0,"P",288,"Y","Y","N","Y",36,165,0,"Y","N",0,"N","N",220,0,0
"29887",37287,24,"F","S",20,0,NA,"Y",31,12,0,"C",24,"Y","Y","Y","Y",12,51,0,"Y","N",0,"N","N",750,0,1
"29888",37288,17,"F","D",43,0,NA,"Y",31,28,0,"P",108,"Y","Y","Y","Y",120,717,0,"Y","N",0,"N","N",1500,0,0
"29889",37289,55,"F","S",30,0,NA,"N",50,25,0,"P",0,"Y","Y","Y","Y",24,654,0,"Y","N",0,"N","N",300,0,0
"29890",37290,25,"M","S",21,0,NA,"Y",31,12,0,"P",0,"Y","Y","Y","Y",0,864,0,"Y","N",0,"N","N",350,0,1
"29891",37291,15,"F","V",66,0,NA,"Y",31,8,0,"P",360,"Y","Y","N","Y",12,725,0,"Y","N",0,"N","N",1300,0,0
"29892",37292,10,"F","S",52,0,NA,"Y",31,20,0,"P",624,"Y","Y","N","Y",0,725,0,"Y","N",0,"N","N",365,0,0
"29893",37293,24,"F","S",19,0,NA,"Y",50,28,0,"P",228,"Y","Y","Y","Y",24,999,0,"Y","N",0,"N","N",300,0,0
"29894",37294,24,"F","S",23,0,NA,"Y",31,12,0,"P",276,"Y","Y","Y","Y",24,654,0,"Y","N",0,"N","N",260,0,0
"29895",37295,24,"F","S",24,0,NA,"Y",50,12,0,"P",276,"Y","Y","N","Y",12,864,0,"Y","N",0,"N","N",489,0,1
"29896",37296,55,"M","S",21,0,NA,"Y",31,18,0,"C",240,"Y","Y","Y","Y",0,218,0,"Y","N",0,"N","N",365,0,1
"29897",37298,25,"F","C",39,0,NA,"N",50,25,0,"P",60,"Y","Y","Y","Y",0,131,0,"Y","N",0,"N","N",300,0,0
"29898",37299,25,"F","S",23,0,NA,"Y",50,28,0,"P",144,"Y","Y","N","Y",0,44,0,"Y","N",0,"N","N",540,0,0
"29899",37300,15,"F","S",35,0,NA,"Y",31,12,0,"P",72,"Y","Y","Y","Y",48,853,0,"Y","N",0,"N","N",772,0,0
"29900",37301,20,"M","S",20,0,NA,"N",31,12,0,"C",240,"Y","N","Y","Y",12,218,0,"Y","N",0,"N","N",242,0,1
"29901",37302,11,"F","S",18,0,NA,"Y",31,28,0,"P",216,"Y","Y","Y","Y",12,654,0,"Y","N",0,"N","N",250,0,0
"29902",37303,25,"F","S",29,0,NA,"Y",31,28,0,"C",216,"Y","Y","N","Y",36,159,0,"Y","N",0,"N","N",600,0,1
"29903",37304,25,"M","D",49,0,NA,"Y",50,12,0,"P",0,"Y","Y","N","Y",0,13,0,"Y","N",0,"N","N",983,0,0
"29904",37305,55,"F","S",20,0,NA,"Y",5,12,0,"C",48,"Y","Y","Y","Y",12,24,0,"Y","N",0,"N","N",230,0,0
"29905",37306,24,"F","C",35,0,NA,"Y",31,12,0,"P",180,"Y","Y","Y","Y",24,525,900,"Y","N",0,"N","N",222,0,0
"29906",37307,3,"F","D",49,0,NA,"Y",50,3,0,"A",60,"Y","Y","N","Y",12,72,0,"Y","N",0,"N","N",400,0,1
"29907",37308,9,"M","S",28,0,NA,"Y",5,12,0,"A",12,"Y","Y","Y","Y",48,305,0,"Y","N",0,"N","N",880,0,0
"29908",37309,55,"F","S",61,0,NA,"Y",31,18,0,"P",36,"Y","Y","N","Y",156,703,0,"Y","N",0,"N","N",180,0,0
"29909",37310,25,"M","C",26,0,NA,"Y",31,8,0,"P",48,"Y","Y","Y","Y",0,999,0,"Y","N",0,"N","N",456,0,0
"29910",37311,3,"F","S",25,0,NA,"Y",31,12,0,"P",0,"Y","Y","Y","Y",60,950,0,"Y","N",0,"N","N",1000,0,0
"29911",37313,4,"F","O",30,0,NA,"N",31,23,0,"P",72,"Y","Y","N","Y",60,165,0,"Y","N",0,"N","N",280,0,0
"29912",37314,16,"M","S",41,0,NA,"Y",31,12,0,"P",360,"Y","Y","N","Y",24,953,0,"Y","N",0,"N","N",700,0,0
"29913",37316,22,"F","C",32,0,NA,"N",50,12,0,"P",120,"Y","Y","N","Y",180,131,700,"Y","N",0,"N","N",500,0,0
"29914",37317,21,"F","C",53,0,NA,"Y",31,12,0,"O",108,"Y","Y","Y","Y",180,130,0,"Y","N",0,"N","N",226,0,0
"29915",37318,55,"M","S",24,0,NA,"Y",31,20,0,"P",120,"Y","Y","Y","Y",12,908,0,"Y","N",0,"N","N",1200,0,1
"29916",37321,55,"F","S",20,0,NA,"N",31,8,0,"A",12,"Y","Y","N","Y",0,139,0,"Y","N",0,"N","N",248,0,0
"29917",37322,17,"F","C",37,0,NA,"N",50,12,0,"P",108,"Y","Y","N","Y",60,131,0,"Y","N",0,"N","N",500,0,0
"29918",37323,15,"F","V",66,0,NA,"Y",31,8,0,"P",600,"Y","Y","N","Y",12,704,0,"Y","N",0,"N","N",2568,0,0
"29919",37324,55,"F","S",22,0,NA,"Y",50,12,0,"A",72,"Y","Y","Y","Y",48,61,0,"Y","N",0,"N","N",350,0,0
"29920",37325,55,"F","C",26,0,NA,"Y",31,12,0,"P",108,"Y","N","N","Y",0,113,0,"Y","N",0,"N","N",300,0,0
"29921",37326,22,"F","C",53,0,NA,"N",50,8,0,"P",96,"Y","N","Y","Y",156,707,0,"Y","N",0,"N","N",758,0,0
"29922",37327,25,"F","S",22,0,NA,"N",31,20,0,"P",132,"Y","Y","Y","Y",24,60,0,"Y","N",0,"N","N",236,0,1
"29923",37329,24,"F","S",18,0,NA,"Y",31,18,0,"C",228,"Y","Y","N","Y",36,999,0,"Y","N",0,"N","N",300,0,0
"29924",37330,25,"M","S",19,0,NA,"N",31,28,0,"C",228,"Y","Y","N","Y",12,950,0,"Y","N",0,"N","N",230,0,0
"29925",37331,16,"F","S",24,0,NA,"Y",31,12,0,"P",252,"Y","Y","Y","Y",36,654,0,"Y","N",0,"N","N",363,0,0
"29926",37333,1,"F","S",31,0,NA,"N",50,28,0,"P",12,"Y","Y","N","Y",12,205,0,"Y","N",0,"N","N",220,0,0
"29927",37334,55,"F","S",44,0,NA,"N",50,25,0,"P",240,"Y","Y","Y","Y",240,205,0,"Y","N",0,"N","N",820,0,0
"29928",37335,9,"F","C",29,0,NA,"N",5,18,0,"P",108,"Y","Y","Y","Y",0,953,0,"Y","N",0,"N","N",378,0,0
"29929",37336,2,"F","S",20,0,NA,"Y",31,12,0,"C",240,"Y","Y","Y","Y",0,65,0,"Y","N",0,"N","N",150,0,0
"29930",37339,16,"F","O",49,0,NA,"Y",31,28,0,"P",12,"Y","Y","N","Y",0,999,0,"Y","N",0,"N","N",0,0,0
"29931",37340,17,"F","V",62,0,NA,"Y",31,20,0,"P",144,"Y","Y","N","Y",0,703,0,"Y","N",0,"N","N",180,0,0
"29932",37341,24,"F","S",33,0,NA,"Y",50,1,0,"P",396,"Y","Y","N","Y",24,117,0,"Y","N",0,"N","N",600,0,0
"29933",37342,19,"F","D",47,0,NA,"N",31,12,0,"P",72,"Y","Y","N","Y",120,13,0,"Y","N",0,"N","N",432,0,0
"29934",37344,19,"F","S",21,0,NA,"N",31,23,0,"A",12,"N","Y","Y","Y",12,654,0,"Y","N",0,"N","N",300,0,1
"29935",37345,22,"F","C",43,0,NA,"Y",50,8,0,"P",204,"Y","Y","N","Y",36,131,0,"Y","N",0,"N","N",223,0,0
"29936",37346,2,"F","S",28,0,NA,"N",50,25,0,"P",336,"Y","Y","Y","Y",24,717,0,"Y","N",0,"N","N",200,0,0
"29937",37347,1,"F","S",28,0,NA,"Y",31,8,0,"P",180,"Y","Y","N","Y",60,999,0,"Y","N",0,"N","N",1500,0,1
"29938",37349,16,"F","S",62,0,NA,"Y",31,12,0,"A",300,"Y","Y","N","Y",336,713,0,"Y","N",0,"N","N",1386,0,0
"29939",37350,11,"F","O",25,0,NA,"Y",31,28,0,"P",36,"Y","N","N","Y",0,999,0,"Y","N",0,"N","N",1000,0,0
"29940",37351,11,"M","S",28,0,NA,"Y",31,28,0,"P",24,"Y","Y","N","Y",12,26,0,"Y","N",0,"N","N",534,0,0
"29941",37352,22,"M","S",19,0,NA,"N",31,8,0,"P",228,"Y","Y","N","Y",36,39,0,"Y","N",0,"N","N",600,0,1
"29942",37353,25,"M","S",21,0,NA,"Y",50,12,0,"P",252,"Y","Y","N","Y",24,308,0,"Y","N",0,"N","N",850,0,0
"29943",37354,9,"M","C",38,0,NA,"N",50,12,0,"P",12,"Y","Y","N","Y",48,265,0,"Y","N",0,"N","N",395,0,0
"29944",37355,96,"F","C",36,0,NA,"Y",31,12,0,"C",288,"Y","Y","Y","Y",48,713,0,"Y","N",0,"N","N",1570,0,0
"29945",37356,22,"F","S",23,0,NA,"Y",31,8,0,"P",180,"Y","Y","N","Y",12,24,0,"Y","N",0,"N","N",400,0,0
"29946",37358,4,"F","S",50,0,NA,"Y",31,28,0,"P",12,"Y","Y","N","Y",0,999,0,"Y","N",0,"N","N",1800,0,0
"29947",37359,10,"F","S",21,0,NA,"Y",31,12,0,"A",24,"Y","Y","Y","Y",12,801,0,"Y","N",0,"N","N",400,0,0
"29948",37361,23,"F","S",27,0,NA,"Y",31,12,0,"C",12,"Y","Y","N","Y",0,999,0,"Y","N",0,"N","N",530,0,0
"29949",37362,20,"F","S",29,0,NA,"N",50,18,0,"P",132,"Y","Y","N","Y",108,205,0,"Y","N",0,"N","N",280,0,0
"29950",37363,14,"F","D",32,0,NA,"Y",31,12,0,"A",12,"Y","Y","Y","Y",96,107,0,"Y","N",0,"N","N",700,0,0
"29951",37364,15,"M","S",23,0,NA,"Y",31,8,0,"P",300,"Y","Y","Y","Y",36,999,0,"Y","N",0,"N","N",1260,0,1
"29952",37365,1,"F","C",49,0,NA,"Y",31,1,0,"A",36,"Y","Y","N","Y",60,999,0,"Y","N",0,"N","N",400,0,0
"29953",37366,6,"F","S",23,0,NA,"Y",23,23,0,"P",48,"Y","Y","Y","Y",12,205,0,"Y","N",0,"N","N",180,0,0
"29954",37367,7,"M","S",18,0,NA,"Y",5,12,0,"P",24,"Y","Y","Y","Y",24,806,0,"Y","N",0,"N","N",245,0,0
"29955",37368,11,"M","C",55,0,NA,"Y",31,28,0,"O",276,"Y","Y","Y","Y",24,717,0,"Y","N",0,"N","N",2000,0,0
"29956",37369,22,"F","C",61,0,NA,"Y",50,25,0,"P",240,"Y","Y","N","Y",12,703,0,"Y","N",0,"N","N",382,0,0
"29957",37370,22,"F","O",33,0,NA,"N",50,25,0,"P",96,"Y","Y","N","Y",96,728,0,"Y","N",0,"N","N",450,0,0
"29958",37371,22,"F","S",37,0,NA,"N",50,20,0,"P",96,"Y","Y","N","Y",24,728,0,"Y","N",0,"N","N",500,0,0
"29959",37372,2,"F","S",53,0,NA,"Y",31,8,0,"P",636,"Y","Y","Y","Y",228,4,0,"Y","N",0,"N","N",504,0,0
"29960",37373,24,"F","C",49,0,NA,"Y",31,12,0,"P",180,"Y","Y","Y","Y",12,717,0,"Y","N",0,"N","N",500,0,0
"29961",37374,8,"F","S",19,0,NA,"N",31,1,0,"A",24,"Y","Y","N","Y",36,205,0,"Y","N",0,"N","N",200,0,0
"29962",37375,25,"M","S",22,0,NA,"N",50,12,0,"P",264,"Y","Y","Y","Y",24,63,0,"Y","N",0,"N","N",350,0,0
"29963",37376,9,"M","S",19,0,NA,"Y",5,9,0,"A",12,"Y","Y","N","Y",0,218,0,"Y","N",0,"N","N",295,0,0
